NAME	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs
YEATS4	14.3044346805155	31.1050256337731	98.0578733035862	14.6666267406414	1	1	26.2470510876872	1	1	1	1	58.8752465885498	26.6386656471831	1	1	1	1	1	18.4054420287924	53.2790248308824	45.134637066721	9.5160594705	1
YES1	1	1	17.9660435886892	1	1	1	1	1	1	109.546115037982	1	24.7467668080605	1	37.1098830869909	1	1	1	1	1	1	1	1	1
YIF1A	78.5852796963482	23.5039792579379	45.257627086694	23.0414712393641	1	1	1	1	1	1	1	33.0491233261506	1	39.5254036896948	19.0057929050178	1	1	1	19.8404728906521	13.378179711694	1	18.7648221670996	56.1040088166414
YIF1B	55.2417869993689	1	16.5223268713128	20.1937389236336	57.7117779589022	1	23.1094563464475	1	1	1	1	15.3899240196863	1	1	1	1	74.0643995457473	1	1	28.1177166936546	1	45.8806939858222	21.7339829981339
YIPF2	23.9920884356684	1	1	1	1	1	1	1	1	1	1	1	17.9459237235745	1	1	1	1	1	14.4303591827285	21.6371966999375	1	13.9770917605633	1
YOD1	14.8594542314687	1	1	16.0991395774631	35.7036881529379	1	1	57.1252514138437	1	1	1	1	1	1	1	35.0258451088889	1	25.3336227057744	10.0992511520516	32.610536065882	68.2470432347471	1	54.645190708653
YPEL1	1	1	28.0602478087131	1	1	1	1	1	1	1	1	27.959413605689	1	116.436403845414	65.0150406449744	1	1	1	1	19.0849230148615	17.0647722883728	1	15.7883054080833
YPEL2	1	23.9959892143475	1	62.2769286645619	60.9797705762627	1	34.2320863268998	1	26.8437689909755	1	1	8.28088142504031	52.0934999949923	1	1	1	1	1	118.670705710992	1	20.0328642513886	30.6979074755167	30.7185651876727
YWHAZP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12.7260773291473	1
Z82206.1	1	1	1	1	162.360422047049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Z99129.4	1	1	1	1	1	1	1	1	1	1	1	11.1090393450043	1	1	1	1	1	1	17.7658829948956	1	1	1	1
ZAP70	1	59.3871933861679	115.322393528993	1	1	1	69.7008655234017	1	1	1	1	1	69.3316450745367	151.638633879454	87.104969589024	1	1	1	1	1	1	1	1
ZBED3	1	1	1	1	1	1	1	1	1	1	1	67.998177326721	26.9641847030131	1	1	1	1	1	1	1	1	19.9962478272341	1
ZBED5.AS1	16.1963977229207	1	9.47076358438395	14.9795927981181	1	1	1	1	49.0590558241887	1	1	32.1200788839572	1	1	1	1	1	1	22.269517107626	11.5620863712897	1	15.7675304105674	18.9018976011457
ZBED6CL	1	1	25.9768231498782	1	1	1	1	1	1	1	1	18.837332641018	1	1	1	1	1	26.9633969977945	1	12.0339758350144	1	1	1
ZBP1	175.092397407145	22.1252110229478	31.4469429248279	1	1	42.5924117826997	18.6106543400056	1	1	1	75.3460456756943	1	1	77.9234817698352	49.4808578506783	58.8788936398118	1	1	1	1	25.7709324614413	1	1
ZBTB10	1	1	1	1	1	1	1	1	35.3791613270227	1	1	52.4071070051127	1	1	31.413594332808	1	1	1	1	1	1	10.8091965990221	90.9291619196647
ZBTB16	1	1	79.1242356520785	69.1766423918373	130.838731357778	84.4149765632772	29.8723003603663	1	141.962061282929	82.8104210515214	1	88.4736699139589	23.2703156753919	322.285050113101	54.4192215161756	1	1	1	182.287351438409	1	41.2241242968527	1	1
ZBTB17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14.8938625167781	1	1	1	1
ZBTB18	1	33.4978687622302	1	63.4532619909516	34.8128553196505	132.807327706537	25.5756568915073	66.3405124527852	147.274192584156	89.7501494337409	205.867127500543	8.28728539708257	46.6244041893567	1	1	77.183026987106	354.94150739058	36.6061634334565	70.4038842405832	15.9678772872123	90.3056774588139	62.4333285034212	24.2966783654996
ZBTB20	13.767775153974	49.5199966685235	1	1	1	1	41.3622412988177	1	87.4027821821933	65.8270597172935	1	79.3650064845339	69.2606066866314	76.5329993085435	23.6490393355	1	1	1	11.33839331043	1	1	1	1
ZBTB21	32.1227833857763	1	1	1	1	1	1	1	24.1631767613333	1	1	17.3886404151219	29.3685586746849	34.0363892689609	15.7967854602564	1	1	1	43.6052538589859	1	1	21.0657807058747	28.4248657863863
ZBTB25	15.8999072828914	27.9658521401985	20.4482087746332	1	1	1	51.2265252729071	1	35.8141030152207	1	1	14.1267551291858	69.0154682109871	33.5588112548903	48.8995272669446	1	1	1	1	1	11.2691931584674	10.114665333445	54.645190708653
ZBTB32	31.9049112310084	1	12.5369935616885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB33	10.985834994645	1	27.1712888164884	1	1	1	1	1	1	51.6067679874724	1	26.0328676027081	32.9230429904936	50.3780746208886	50.6256133438279	1	92.1753114664715	1	29.857501344903	19.0864979484673	29.2245698577699	44.0989496153883	164.47501560809
ZBTB39	11.3461404802178	23.7180472569765	1	1	1	1	1	1	1	1	1	8.19673699599113	1	1	1	1	1	1	1	1	1	9.90762323113889	50.515010260955
ZBTB41	1	1	35.9929612562512	15.0247234513645	1	1	25.137277709382	1	1	45.2531484786768	1	1	1	1	1	1	1	1	14.1418145505758	1	1	1	1
ZBTB46	1	1	1	1	1	1	1	1	1	1	1	11.8526552026544	1	1	1	1	1	1	1	1	1	21.1024152246285	1
ZBTB48	9.32477543997837	1	1	12.4108170037129	1	1	1	1	1	45.6540709483243	1	1	1	1	1	1	112.738865058648	1	16.6535919197633	1	1	9.85829534995324	1
ZBTB5	1	1	12.165223729977	1	1	1	1	1	1	1	1	22.9461474004555	1	1	1	1	1	1	1	1	1	9.81459669786387	85.0089049439241
ZBTB9	1	1	1	1	1	1	1	1	27.0792884274585	1	1	28.0213613360589	17.6792750203502	1	1	1	1	1	1	1	1	1	1
ZC2HC1A	12.6136551997472	1	1	1	1	1	41.4225525501983	1	1	64.61420520006	1	1	1	1	1	1	1	1	43.0543228401545	1	1	20.2402559793362	1
ZC3H12D	1	1	1	1	1	1	29.0518515454686	1	45.7293749479373	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZCCHC14	1	35.0732752872932	1	1	1	1	1	1	1	1	1	8.19727519600099	1	1	1	1	1	1	1	1	1	1	1
ZCCHC24	1	1	1	15.2829261844382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.4288987856926	51.844439334151
ZDHHC12	37.9393808560509	16.1408456690544	40.0528202199228	27.8664169160338	1	1	18.4401363594048	1	1	1	1	18.2551513009104	1	1	1	43.7469393373599	102.588431076419	26.5741041237874	42.2724564763506	61.6820884724708	77.2633101541577	21.5066032455118	1
ZDHHC13	1	1	31.922429248065	1	1	1	20.9433280188962	16.6150654015966	1	1	1	17.7281210849603	1	1	1	1	1	41.474078480241	17.1145164421316	62.6410760486873	28.7671891051536	1	1
ZDHHC14	1	1	1	1	1	1	1	1	44.0356642337829	1	1	11.4839744561012	1	25.3984194403947	1	1	1	1	1	1	1	1	63.6398185914313
ZDHHC18	17.7361093489012	34.099270088519	21.9360201410272	16.2140928752035	125.634449811311	348.20220994975	57.4272384493171	74.4180400246352	1	36.5076979345656	272.94867055175	19.3675380793557	18.2175791371599	1	34.9478263629286	270.07793151064	159.170080764407	68.5695483913257	21.0067415269996	1	60.6082887097053	14.2756619559753	1
ZDHHC19	1	1	1	1	47.7205071297766	113.595946442623	1	200.58397552513	1	1	50.1753541820363	1	1	1	1	186.525225434511	1	28.9440139241084	1	16.7968378119619	307.370226096475	1	1
ZDHHC21	13.4776801709632	1	16.7323491769095	1	1	1	1	1	40.3821437983073	1	1	29.6844609706666	1	1	1	1	1	1	1	15.2637715790544	1	7.14451711088405	64.6817769456923
ZDHHC8	1	1	1	1	1	1	1	1	1	1	1	20.9046356141906	1	1	1	1	1	1	1	1	1	17.3830555226884	1
ZDHHC9	1	1	1	1	1	1	1	1	1	1	1	41.1321680866776	21.9009906948672	1	1	1	1	1	1	1	12.6521141471984	1	1
ZEB1.AS1	8.89255265436628	1	1	1	1	1	1	26.5546004113114	1	1	1	34.1587098269264	1	1	1	1	1	1	1	23.9882511083312	29.087034873044	1	44.8481101464527
ZEB2.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.1064791856647	1	1	1	1
ZFAT	18.0993211189879	1	1	1	1	1	1	1	1	1	1	8.28948061955242	1	1	1	1	1	1	1	1	1	1	355.923375348969
ZFHX3	1	1	1	50.0644961983255	1	1	1	1	1	1	1	32.4659362352433	1	1	1	1	1	1	56.9451204663252	1	1	44.109278364683	1
ZFP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.3333048975712	1	1	1	1	1	1	1	1
ZFP14	1	1	1	1	1	1	21.7343815632126	1	1	1	1	19.3496859919142	20.18114908094	1	1	1	1	1	1	1	1	1	1
ZFP30	1	1	1	1	1	1	1	1	1	1	1	27.4796221034204	1	1	1	1	1	1	1	1	1	1	1
ZFP36L1	42.2460794191997	236.304424429584	180.922182111081	732.011227303469	963.045286631838	2075.95064001905	307.838590782143	533.901392623972	979.834377964773	791.137597755539	3018.6130342471	356.384682077522	275.901010551189	521.357499308956	459.921687523614	2322.77119140345	83.9352467965296	188.531743758875	519.824370785527	30.6744935614874	748.168642766714	355.975561302612	51.4525481858067
ZFP62	1	28.111392008206	1	1	1	1	1	1	1	1	1	1	1	16.6814983385414	1	1	1	1	1	1	1	1	1
ZFP69	1	1	1	1	1	1	1	1	1	1	1	1	20.2266080803409	1	1	1	1	1	1	1	1	1	1
ZFP82	1	1	33.3424559409014	1	1	1	1	1	1	1	1	17.1516595049356	1	1	1	1	1	1	1	1	1	1	1
ZFP90	1	1	19.2797832644953	11.5810691511827	1	1	53.015868751886	1	20.3384799964825	1	1	48.1643956997759	38.6741884362559	35.1404923648431	73.1453358014716	1	1	18.7983179872684	17.9289081597695	1	15.6459889936264	22.2752624384673	1
ZFP92	1	1	1	1	1	1	1	1	1	1	1	19.2956605861339	1	1	1	1	1	1	1	18.9627397660467	1	1	1
ZFPL1	10.8893582396635	1	12.3197326380272	11.250638868041	1	1	1	1	1	32.4198105347223	1	27.2693003368812	1	23.1062465986634	1	1	83.1227104587717	1	15.5569977983763	13.498018410455	19.1051378698155	1	1
ZFYVE1	1	1	34.7294275666641	1	1	1	1	1	1	1	1	22.8155406946687	1	19.249958326619	1	1	1	22.4325613466203	13.6010410638687	14.7992116358457	12.0649817957678	14.3394939245459	1
ZFYVE26	10.0842984918364	1	1	20.3183183049848	1	1	1	1	1	1	1	8.80834362827981	1	1	1	1	1	15.8115026255214	1	16.6551970449479	18.1119832650664	1	89.5188865245461
ZFYVE28	1	1	46.6785204397744	1	1	1	33.056957827203	1	1	1	1	1	1	65.7600350745384	75.4214612881067	1	1	1	1	1	1	1	1
ZFYVE9	1	1	1	1	1	1	1	1	1	1	1	6.69989768492861	18.5101403936748	1	1	1	1	1	1	1	1	1	1
ZG16B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.1940669618445	16.9263915422272	1	1	1
ZGRF1	1	1	18.4615761747991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.5725625425091	15.4913050250171	1	1
ZHX2	14.2752723201791	42.4470912835281	1	1	1	1	32.7564843109238	23.1559790947529	75.7699915966946	50.2769686002468	1	13.9732539918972	34.7124740238865	37.6668425593061	37.6953111849317	1	1	1	1	1	1	1	1
ZHX3	8.32619074842665	1	19.7367031575157	1	1	1	1	1	18.4593087035019	1	1	57.067230512911	1	28.8445150296462	1	1	1	1	1	1	1	1	1
ZKSCAN4	1	1	1	1	1	1	1	1	1	29.3350156583982	1	23.5799523188726	23.2236704379463	1	18.5281680961492	1	1	1	1	1	1	12.3126999928417	1
ZMAT1	1	60.2564713053434	1	1	1	1	26.6421487751099	1	98.4431742059692	55.7069331534713	1	70.026134496062	80.6215709055303	43.394426688242	1	1	1	1	19.5701461876197	11.5268504007304	24.978717494952	1	28.5520044083207
ZMYM1	1	1	1	1	1	1	1	1	1	1	1	1	39.3817905993944	1	1	1	1	1	1	1	19.6032218623427	12.1253614516112	1
ZMYM6	14.739569790181	1	14.9563540193636	15.0356649612129	1	1	1	26.0239559826633	23.6952913933878	1	1	1	1	15.3682817847446	1	1	126.309743251351	17.4368001369864	26.7592335381725	8.80129881667098	13.580321848049	27.9273939526376	63.2019489944018
ZMYND11	30.9692519792977	67.308822798407	70.6512555106876	18.7399253708556	1	1	87.0382766006717	1	67.1308844902782	66.6660276324878	1	52.1512462488876	100.760962061076	98.777836986535	78.1424721471541	1	181.439602802462	1	22.8360254676612	1	1	16.4034452698155	58.0014766025529
ZMYND15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.2074392153788	1	1	1	1
ZNF101	27.4212486824979	251.686751008979	111.656447556802	13.0200966391292	1	1	193.609537256802	27.385340880672	63.7583384098725	1	1	23.200365495021	162.509121252035	41.2162398298885	142.273280882021	1	1	18.8549604038993	12.6584415166082	47.4305690861403	18.7169275785541	27.4453268901713	60.3698035917904
ZNF107	1	37.4686786254032	18.5735520942732	1	1	1	31.2774441145048	1	50.4137137723394	70.2897241273122	1	1	40.3452622530625	28.7058751303382	1	1	1	1	1	1	49.3039258237243	1	1
ZNF117	1	1	1	11.3166202510955	41.4159307674528	40.3398992231903	1	52.2241397068359	27.6592772728229	1	73.7269086045581	20.8217807485345	1	34.5069526680961	1	80.8615135989635	1	1	1	1	50.4061127984693	26.2883447085356	48.3850287440795
ZNF124	1	1	1	1	1	1	1	1	1	1	1	20.8210877064049	1	1	1	1	1	1	1	1	1	18.721712642559	1
ZNF134	1	1	1	1	1	1	1	1	25.854772839584	1	1	1	21.9123060051627	46.6862027897647	24.808042963704	1	1	1	1	1	1	16.7042577786997	1
ZNF14	1	1	15.3858621324726	1	1	1	1	1	48.8423373111923	1	1	1	33.603741761892	21.4644746653577	1	1	1	1	1	1	1	1	1
ZNF154	1	1	1	1	1	1	1	1	48.1284069147897	1	1	8.19103276974018	19.6460499390936	1	1	1	1	1	1	1	1	1	15.7883054080833
ZNF169	1	1	1	1	1	1	31.2556593861538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF175	1	1	1	1	55.1912176500678	1	1	1	1	1	1	13.186476117713	17.0466778965812	1	1	1	1	1	1	1	1	10.8555522799369	28.4248657863863
ZNF180	1	1	14.2518744255037	1	1	1	1	1	1	34.9275003368298	1	1	1	1	1	1	1	1	1	1	1	11.9705942187686	54.7056928034372
ZNF181	1	25.0864243857781	1	1	1	1	1	1	1	1	1	9.29106220806687	24.8057385203977	1	1	1	1	1	1	1	1	11.7784720905618	1
ZNF185	1	1	1	49.7273910285461	427.295066322661	58.0479162213618	1	20.987472818912	1	56.8679208850197	1	8.83145353252873	1	1	1	40.0817150732063	1	1	22.8709216368474	1	1	1	1
ZNF197	1	28.5631865808954	13.8737855827124	10.3726543719154	1	1	1	1	1	44.9102947968508	1	1	1	1	31.1456277298481	1	1	1	13.277478106232	1	1	1	54.9331664000394
ZNF200	1	35.5237266714304	27.9391285341607	1	1	1	1	17.6738951950365	40.0835191162579	1	51.8330909987785	10.0504446207714	17.7393321720308	1	38.0154334830349	81.3427905355641	71.3555503236495	1	20.0706709592844	11.6268008414348	31.2674392316592	1	1
ZNF204P	1	35.6078611856744	1	1	1	1	1	1	1	1	1	1	42.1889988835132	1	1	1	1	1	1	1	1	1	1
ZNF212	1	1	1	1	1	1	1	1	1	1	1	12.3361466816416	1	1	25.3157103773718	1	1	1	1	1	1	1	1
ZNF213	9.98567680693588	23.6849036132232	1	20.8452487325012	1	1	1	1	1	37.4600236092488	1	1	18.6846298726188	1	32.5841051854237	1	1	36.4358980712295	20.466706130149	20.1486467650328	28.8320212560371	11.6821907969099	1
ZNF213.AS1	9.15019072760796	27.5414755738964	13.36269825194	1	1	1	29.3032030628075	1	1	1	1	30.2779289156933	35.6095035672349	1	1	1	1	1	1	1	1	1	36.8037952022914
ZNF215	19.0184230547046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.7214948856652	1	1	1	1	1	1	11.5721885886353	56.1040088166414
ZNF227	39.4778485624802	1	17.018026002945	1	1	1	1	1	21.8172188291677	1	1	1	24.583683122496	1	31.4855773670781	1	1	1	1	1	1	16.5416309013408	1
ZNF230	1	1	1	1	1	1	1	21.1589015880508	1	1	1	1	1	1	27.2817588083633	1	1	17.1455944899369	1	1	43.4424069274669	1	18.9018976011457
ZNF234	1	1	1	1	1	1	1	1	28.1604160968393	1	1	11.6578544763131	1	1	1	1	1	1	1	1	1	1	1
ZNF236	1	21.1997038877288	26.7449244523038	1	1	1	24.1000782262028	1	62.6620485510807	1	1	1	22.5209063012597	1	34.5761831680948	1	1	1	12.353462953819	11.9439720402287	19.9119432610681	18.2851463812728	1
ZNF248	13.0621364174658	1	1	1	1	1	1	1	30.6753117373402	1	1	11.5143770688196	1	1	1	1	1	1	1	1	1	1	1
ZNF25	1	1	33.6408468569312	1	1	1	22.1726559278887	1	1	1	1	1	1	26.1568047674187	1	1	1	19.1463407146389	30.0093053392571	1	1	16.9051808821922	1
ZNF251	1	1	1	1	1	1	1	1	37.8827182353007	1	1	16.4761217002768	1	25.1550244860231	1	1	1	1	1	1	1	1	18.9018976011457
ZNF252P	1	23.1272772436521	1	17.3923135255006	1	1	1	1	1	1	1	1	1	1	1	1	1	21.6018690272383	1	15.9874741839849	1	24.8597225341519	1
ZNF253	16.4122089498859	1	1	1	1	1	1	1	1	1	1	18.7286910254151	24.1399648411134	1	27.9826229175259	1	1	1	1	1	1	8.20325667133061	15.7883054080833
ZNF254	1	1	11.059785200477	1	1	62.5666999409671	21.8167799642653	42.091842293104	21.8700812886346	38.0921185300985	1	100.735428626502	23.0174736608318	29.9437457692691	1	1	1	1	1	11.8974782570326	17.6847308030069	7.94271521647507	1
ZNF256	1	1	1	1	1	1	1	1	20.2382536465637	1	1	11.4193671498893	1	1	1	1	1	1	1	1	1	1	1
ZNF26	1	32.0438283844233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF260	7.59889085683873	1	1	1	1	1	24.4386238107371	1	1	1	1	28.6104137412112	1	1	1	1	1	1	1	1	1	1	1
ZNF267	14.0003681953642	1	26.2087008882327	41.9648511061602	47.5249072176183	160.036987285985	25.2550957140817	47.0161472956664	1	112.068930017928	125.291339841536	45.6710027645543	1	29.3570868939083	1	89.47947153896	1	24.0107516995653	46.9617878067289	1	42.7670327567381	30.8749893357727	28.5520044083207
ZNF273	1	1	11.9848132365657	1	1	1	1	1	43.4236678509572	1	1	19.9010302675019	1	1	1	1	1	1	1	29.3252393233319	16.3607946467764	1	1
ZNF28	8.29757027108251	1	10.1499274934418	1	1	1	1	1	1	1	1	9.89851989299086	1	48.4395226906873	1	1	1	1	15.7650747901862	1	1	1	1
ZNF280B	1	1	1	1	1	1	1	1	1	1	1	9.88612402448807	1	1	20.79909863258	1	1	1	1	1	1	1	1
ZNF283	1	1	1	1	1	1	15.2748965520727	1	1	1	1	11.6364591889428	1	1	1	1	1	1	1	1	1	1	1
ZNF296	7.79404796742636	1	1	1	1	1	1	1	22.4498355143977	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF3	14.8715321365369	37.723803451836	18.7450933213333	14.3292161316425	1	1	1	1	1	1	1	1	18.7548627786939	1	1	1	1	1	1	1	1	19.2221996909629	1
ZNF316	1	1	1	12.2477346727156	1	1	24.3292508230779	20.191268725958	1	1	1	11.6364591889428	16.9639439915061	1	21.9645460152274	1	89.3412483394486	14.0355811185154	18.3131535808625	14.723022536358	25.9337551210774	1	1
ZNF32	1	1	1	1	1	1	1	1	27.1316779447501	1	1	19.3489746920542	18.2569836964534	20.9140150907284	1	1	1	1	1	1	1	9.28934158736549	1
ZNF320	1	1	1	1	1	1	1	1	32.9155222999049	1	1	34.8761080856308	1	28.3783622964306	1	1	1	1	1	1	1	13.0669338544557	42.4679659962679
ZNF324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.89517001686	1	1	1	1	1	1	11.2229405431608	1
ZNF329	1	1	1	1	1	1	1	1	1	1	1	1	20.5174361095753	1	1	1	1	1	1	1	1	1	1
ZNF331	10.0024517665007	40.7474737829425	1	12.9841587039159	1	1	29.7047595677819	1	36.225048623046	1	1	6.70151537276229	22.3186487754857	29.241096714449	1	1	1	1	1	1	1	1	54.645190708653
ZNF333	1	1	1	13.1007351371461	1	1	22.3666494760625	1	1	1	1	17.1305601199902	1	1	1	22.6788066209172	67.9685167061957	1	17.6950163173428	1	1	10.6720238619958	1
ZNF337	1	1	1	1	1	1	22.0816492272624	1	47.0326496453068	1	1	1	1	25.3814609877435	27.4685145999089	1	1	1	1	1	1	1	1
ZNF343	1	1	1	1	1	1	1	1	17.644595904986	1	1	1	1	1	1	1	1	1	1	1	1	10.1170286642858	1
ZNF345	1	1	9.8300753202453	1	1	1	1	1	1	1	1	15.4664393744745	1	26.5746739908187	1	1	1	1	1	1	15.2860802971139	1	1
ZNF347	1	1	1	1	1	1	1	1	1	19.7334172398281	1	23.6784666758924	19.275524634537	1	1	1	1	1	1	1	1	11.9465136824029	1
ZNF350	1	1	22.6618173741995	1	1	1	1	32.0251907393752	1	1	1	21.5276490180321	1	22.3786423945864	1	25.0182924623855	1	1	25.0217442600891	1	29.166416360099	18.4548306823552	1
ZNF354A	8.25816024950155	1	14.8379487479111	17.1957262477533	1	55.2254306776174	1	100.991889253803	38.9452165211842	27.7010899573217	1	38.2360275985509	36.2105577731188	1	26.3048653871389	89.0652653070462	1	62.3029103559729	18.3788738794683	22.7543942871863	40.1613433723954	13.5842594190029	15.7883054080833
ZNF354B	1	1	1	1	1	1	18.9725404579132	1	1	1	1	15.9814086891226	24.1531875821759	1	1	1	1	1	1	1	1	15.2126980073437	21.7339829981339
ZNF354C	1	31.0577015754389	13.8591253467775	1	1	1	1	1	32.1824546426387	1	1	29.3624091292869	1	1	1	1	1	1	1	1	1	1	1
ZNF358	1	1	1	9.6541531044653	1	1	1	1	1	71.6065259940035	1	33.9583455801776	1	1	1	1	1	1	1	1	1	1	1
ZNF366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.8569785846987	1
ZNF367	1	1	59.2447484273875	1	42.0400619684338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.2847003128046	23.271189989668	1	1
ZNF382	1	22.2440356714099	1	1	1	1	1	1	1	1	1	1	17.9912793238161	1	1	1	1	1	1	1	1	1	1
ZNF383	1	29.9943297121058	12.0831561407707	1	1	1	1	1	37.2827239816348	1	1	11.6326938426448	1	39.5031380335636	35.7853554507451	1	1	1	1	1	1	15.0886195727015	1
ZNF385A	1	1	1	294.165935558594	35.4458783996754	1	1	1	1	1	1	1	1	1	1	1	1	1	223.697393904626	1	1	231.119219479864	42.4679659962679
ZNF385D	1	1	1	1	52.3839151230771	1	1	1	1	1	1	51.9657769814751	1	1	1	1	1	1	1	1	1	1	1
ZNF391	1	39.9110840385048	1	1	1	1	1	1	1	1	1	29.0110712473184	1	1	1	1	1	1	1	1	1	1	1
ZNF395	13.4709505920789	45.8029706622249	14.6173831587529	20.3368708273975	1	1	41.1662829086102	1	113.038362321412	1	1	95.5410677844309	35.0256065818211	35.7910359530953	29.0632216279975	1	1	1	1	48.8739096331589	12.1337158310562	17.9824484909988	28.4248657863863
ZNF407	8.26004376549601	28.159960033494	1	12.8483784846627	1	1	1	1	1	1	1	26.3609718195657	27.0553399185945	1	1	1	1	1	1	1	1	1	1
ZNF420	1	1	1	1	1	1	1	1	19.9274662281449	1	1	11.4997695159369	1	1	1	1	1	1	1	1	1	9.01176684317629	1
ZNF428	1	1	1	1	1	1	1	1	1	1	1	20.811881976356	1	1	30.3671004068063	1	1	1	1	1	1	10.7975812076908	21.7339829981339
ZNF432	1	26.1031030978028	1	1	1	1	1	1	32.8084999716985	1	1	1	1	14.2435221671055	1	1	1	1	1	1	1	1	1
ZNF438	1	1	1	36.173386845719	46.3688819600397	75.0331639058104	1	78.794732061522	1	1	108.124883968636	1	1	1	1	88.1455871577136	1	18.5159518986553	15.2417676881282	23.1161817067038	76.6461805737161	1	1
ZNF439	1	1	1	1	1	1	1	1	34.6122141288358	60.8773670482403	1	11.3877286992268	1	1	1	1	1	1	1	9.41921403938641	14.2723663081984	10.9392231303309	18.9018976011457
ZNF44	1	1	1	1	1	1	1	13.4666243393947	1	1	1	1	20.8918528005775	23.2812990806435	1	1	71.129705459345	13.3567489986759	17.0688198022492	19.4353324572119	14.5760152840713	13.0358263932694	37.1409215207108
ZNF440	1	1	1	1	1	1	1	1	1	1	1	35.0850118962474	1	1	1	1	1	1	1	1	1	1	1
ZNF441	1	25.1428416653632	1	1	1	1	1	1	1	1	1	29.012249736161	1	1	1	1	1	1	1	1	1	43.3514113293608	1
ZNF444	1	20.1404779229933	1	1	1	1	1	1	20.2292055725496	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF449	1	1	1	13.3168224948813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF45	1	1	1	1	1	1	23.3303132210467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.18349297711663	50.25062527736
ZNF461	1	1	1	1	1	1	1	1	1	1	1	10.0669095621631	1	1	1	1	57.3569092015955	1	1	1	1	1	36.8037952022914
ZNF462	1	1	1	1	1	1	1	1	1	1	1	39.2882526887406	1	1	1	1	1	1	1	1	1	1	1
ZNF467	1	1	1	81.8288208598083	52.5262974976139	164.936781026305	1	106.137263807064	1	1	127.806860331628	1	1	1	1	166.722145989811	1	84.0600217984931	27.9505539621294	17.2217710637346	57.174192691521	27.3799387686424	1
ZNF468	1	29.553930269811	29.4751621557449	1	1	1	1	1	21.4921296271594	1	1	1	1	1	35.8500279843542	1	1	1	1	1	25.8849343451572	1	1
ZNF486	1	1	1	1	1	1	1	1	45.5362637545234	1	1	1	1	1	1	1	1	1	1	1	22.8707543589976	1	1
ZNF487	1	1	13.9383491717268	15.079946105515	1	1	1	1	1	1	1	17.6654733544406	1	1	1	1	1	39.5670793535683	1	10.2213261236575	28.9941451228753	10.3486458823013	1
ZNF496	1	1	1	1	1	1	1	1	1	1	1	66.6647775115426	22.4283275144238	1	1	1	1	1	1	1	1	1	1
ZNF500	9.37208149860539	1	11.3191718579628	1	1	1	1	1	1	1	1	24.0350454733911	19.0561326524267	1	1	1	104.449381413065	1	1	1	1	16.2664465779872	69.7288359484931
ZNF502	1	1	1	1	1	1	1	1	28.702039469541	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF507	17.3627955370172	24.3179101670548	26.3974805102206	1	1	1	1	1	1	1	1	6.69770693040568	45.7914231180209	66.2794286927424	1	1	1	1	1	27.8231597701301	1	1	1
ZNF511	17.6417235580255	1	38.5950014988329	1	1	1	20.9943493741487	1	1	1	1	25.1068547857854	21.9146021711739	1	22.5249850048007	1	1	1	25.6486097694971	11.919322703549	1	22.3584996436274	100.501211731066
ZNF512B	1	1	1	1	1	1	20.4014349687083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
